Date,Centre_Name,Commodity_Name,Price
18-06-13,BENGALURU,Wheat,2000
18-06-13,DHARWAD,Wheat,2750
18-06-13,T.PURAM,Wheat,2300
18-06-13,ERNAKULAM,Wheat,2300
18-06-13,KOZHIKODE,Wheat,2700
18-06-13,PUDUCHERRY,Wheat,2500
18-06-13,CHENNAI,Wheat,2500
18-06-13,DINDIGUL,Wheat,2500
18-06-13,THIRUCHIRAPALLI,Wheat,2500
18-06-13,HYDERABAD,Wheat,2600
19-06-13,CHANDIGARH,Wheat,2100
19-06-13,DELHI,Wheat,1600
19-06-13,HISAR,Wheat,NA
19-06-13,KARNAL,Wheat,NA
19-06-13,SHIMLA,Wheat,NA
19-06-13,MANDI,Wheat,NA
19-06-13,SRINAGAR,Wheat,NA
19-06-13,JAMMU,Wheat,1650
19-06-13,AMRITSAR,Wheat,1300
19-06-13,LUDHIANA,Wheat,1300
19-06-13,BATHINDA,Wheat,NA
19-06-13,LUCKNOW,Wheat,1500
19-06-13,KANPUR,Wheat,1530
19-06-13,VARANASI,Wheat,1400
19-06-13,AGRA,Wheat,1400
19-06-13,DEHRADUN,Wheat,1500
19-06-13,RAIPUR,Wheat,2000
19-06-13,PANAJI,Wheat,NA
19-06-13,AHMEDABAD,Wheat,1650
19-06-13,RAJKOT,Wheat,1700
19-06-13,BHOPAL,Wheat,1500
19-06-13,INDORE,Wheat,1600
19-06-13,GWALIOR,Wheat,1450
19-06-13,JABALPUR,Wheat,1300
19-06-13,MUMBAI,Wheat,2300
19-06-13,NAGPUR,Wheat,2033
19-06-13,JAIPUR,Wheat,1600
19-06-13,JODHPUR,Wheat,NA
19-06-13,KOTA,Wheat,1500
19-06-13,PATNA,Wheat,NA
19-06-13,BHAGALPUR,Wheat,NA
19-06-13,RANCHI,Wheat,NA
19-06-13,BHUBANESHWAR,Wheat,NA
19-06-13,CUTTACK,Wheat,NA
19-06-13,SAMBALPUR,Wheat,NA
19-06-13,ROURKELA,Wheat,1800
19-06-13,KOLKATA,Wheat,NA
19-06-13,SILIGURI,Wheat,1600
19-06-13,PORT BLAIR,Wheat,2600
19-06-13,ITANAGAR,Wheat,NA
19-06-13,GUWAHATI,Wheat,NA
19-06-13,SHILLONG,Wheat,NA
19-06-13,AIZWAL,Wheat,NA
19-06-13,DIMAPUR,Wheat,NA
19-06-13,AGARTALA,Wheat,NA
19-06-13,VIJAYWADA,Wheat,2400
19-06-13,VISAKHAPATNAM,Wheat,2217
19-06-13,BENGALURU,Wheat,2000
19-06-13,DHARWAD,Wheat,2750
19-06-13,T.PURAM,Wheat,2300
19-06-13,ERNAKULAM,Wheat,2300
19-06-13,KOZHIKODE,Wheat,2700
19-06-13,PUDUCHERRY,Wheat,2500
19-06-13,CHENNAI,Wheat,2500
19-06-13,DINDIGUL,Wheat,2500
19-06-13,THIRUCHIRAPALLI,Wheat,2500
19-06-13,HYDERABAD,Wheat,2600
20-06-13,CHANDIGARH,Wheat,2100
20-06-13,DELHI,Wheat,1600
20-06-13,HISAR,Wheat,1350
20-06-13,KARNAL,Wheat,1600
20-06-13,SHIMLA,Wheat,NA
20-06-13,MANDI,Wheat,NA
20-06-13,SRINAGAR,Wheat,NA
20-06-13,JAMMU,Wheat,1650
20-06-13,AMRITSAR,Wheat,1300
20-06-13,LUDHIANA,Wheat,1300
20-06-13,BATHINDA,Wheat,1500
20-06-13,LUCKNOW,Wheat,1500
20-06-13,KANPUR,Wheat,1500
20-06-13,VARANASI,Wheat,1400
20-06-13,AGRA,Wheat,1450
20-06-13,DEHRADUN,Wheat,1500
20-06-13,RAIPUR,Wheat,2000
20-06-13,PANAJI,Wheat,NA
20-06-13,AHMEDABAD,Wheat,1650
20-06-13,RAJKOT,Wheat,1700
20-06-13,BHOPAL,Wheat,1500
20-06-13,INDORE,Wheat,1600
20-06-13,GWALIOR,Wheat,1450
20-06-13,JABALPUR,Wheat,NA
20-06-13,MUMBAI,Wheat,2300
20-06-13,NAGPUR,Wheat,2033
20-06-13,JAIPUR,Wheat,1600
20-06-13,JODHPUR,Wheat,1500
20-06-13,KOTA,Wheat,1500
20-06-13,PATNA,Wheat,NA
20-06-13,BHAGALPUR,Wheat,NA
20-06-13,RANCHI,Wheat,NA
20-06-13,BHUBANESHWAR,Wheat,NA
20-06-13,CUTTACK,Wheat,NA
20-06-13,SAMBALPUR,Wheat,NA
20-06-13,ROURKELA,Wheat,1800
20-06-13,KOLKATA,Wheat,NA
20-06-13,SILIGURI,Wheat,1600
20-06-13,PORT BLAIR,Wheat,2600
20-06-13,ITANAGAR,Wheat,NA
20-06-13,GUWAHATI,Wheat,NA
20-06-13,SHILLONG,Wheat,NA
20-06-13,AIZWAL,Wheat,NA
20-06-13,DIMAPUR,Wheat,1420
20-06-13,AGARTALA,Wheat,NA
20-06-13,VIJAYWADA,Wheat,2400
20-06-13,VISAKHAPATNAM,Wheat,2217
20-06-13,BENGALURU,Wheat,2000
20-06-13,DHARWAD,Wheat,2750
20-06-13,T.PURAM,Wheat,2300
20-06-13,ERNAKULAM,Wheat,2300
20-06-13,KOZHIKODE,Wheat,2700
20-06-13,PUDUCHERRY,Wheat,2500
20-06-13,CHENNAI,Wheat,2500
20-06-13,DINDIGUL,Wheat,2500
20-06-13,THIRUCHIRAPALLI,Wheat,2500
20-06-13,HYDERABAD,Wheat,2600
21-06-13,CHANDIGARH,Wheat,2100
21-06-13,DELHI,Wheat,1600
21-06-13,HISAR,Wheat,1350
21-06-13,KARNAL,Wheat,1610
21-06-13,SHIMLA,Wheat,NA
21-06-13,MANDI,Wheat,NA
21-06-13,SRINAGAR,Wheat,NA
21-06-13,JAMMU,Wheat,1650
21-06-13,AMRITSAR,Wheat,1300
21-06-13,LUDHIANA,Wheat,NA
21-06-13,BATHINDA,Wheat,NA
21-06-13,LUCKNOW,Wheat,1500
21-06-13,KANPUR,Wheat,1490
21-06-13,VARANASI,Wheat,1400
21-06-13,AGRA,Wheat,1450
21-06-13,DEHRADUN,Wheat,1510
21-06-13,RAIPUR,Wheat,2100
21-06-13,PANAJI,Wheat,NA
21-06-13,AHMEDABAD,Wheat,1650
21-06-13,RAJKOT,Wheat,1700
21-06-13,BHOPAL,Wheat,1500
21-06-13,INDORE,Wheat,NA
21-06-13,GWALIOR,Wheat,1450
21-06-13,JABALPUR,Wheat,NA
21-06-13,MUMBAI,Wheat,2300
21-06-13,NAGPUR,Wheat,2033
21-06-13,JAIPUR,Wheat,1600
21-06-13,JODHPUR,Wheat,NA
21-06-13,KOTA,Wheat,1500
21-06-13,PATNA,Wheat,1800
21-06-13,BHAGALPUR,Wheat,1300
21-06-13,RANCHI,Wheat,NA
21-06-13,BHUBANESHWAR,Wheat,NA
21-06-13,CUTTACK,Wheat,NA
21-06-13,SAMBALPUR,Wheat,NA
21-06-13,ROURKELA,Wheat,1800
21-06-13,KOLKATA,Wheat,NA
21-06-13,SILIGURI,Wheat,1600
21-06-13,PORT BLAIR,Wheat,NA
21-06-13,ITANAGAR,Wheat,NA
21-06-13,GUWAHATI,Wheat,NA
21-06-13,SHILLONG,Wheat,NA
21-06-13,AIZWAL,Wheat,NA
21-06-13,DIMAPUR,Wheat,1420
21-06-13,AGARTALA,Wheat,NA
21-06-13,VIJAYWADA,Wheat,2400
21-06-13,VISAKHAPATNAM,Wheat,2217
21-06-13,BENGALURU,Wheat,2000
21-06-13,DHARWAD,Wheat,2750
21-06-13,T.PURAM,Wheat,2300
21-06-13,ERNAKULAM,Wheat,2300
21-06-13,KOZHIKODE,Wheat,2700
21-06-13,PUDUCHERRY,Wheat,2500
21-06-13,CHENNAI,Wheat,2500
21-06-13,DINDIGUL,Wheat,2500
21-06-13,THIRUCHIRAPALLI,Wheat,2500
21-06-13,HYDERABAD,Wheat,2600
24-06-13,CHANDIGARH,Wheat,2100
24-06-13,DELHI,Wheat,1600
24-06-13,HISAR,Wheat,1350
24-06-13,KARNAL,Wheat,1650
24-06-13,SHIMLA,Wheat,NA
24-06-13,MANDI,Wheat,NA
24-06-13,SRINAGAR,Wheat,NA
24-06-13,JAMMU,Wheat,1650
24-06-13,AMRITSAR,Wheat,1300
24-06-13,LUDHIANA,Wheat,1300
24-06-13,BATHINDA,Wheat,NA
24-06-13,LUCKNOW,Wheat,1500
24-06-13,KANPUR,Wheat,1470
24-06-13,VARANASI,Wheat,1400
24-06-13,AGRA,Wheat,1410
24-06-13,DEHRADUN,Wheat,1510
24-06-13,RAIPUR,Wheat,2200
24-06-13,PANAJI,Wheat,NA
24-06-13,AHMEDABAD,Wheat,1650
24-06-13,RAJKOT,Wheat,1700
24-06-13,BHOPAL,Wheat,1500
24-06-13,INDORE,Wheat,1600
24-06-13,GWALIOR,Wheat,1450
24-06-13,JABALPUR,Wheat,1300
24-06-13,MUMBAI,Wheat,2300
24-06-13,NAGPUR,Wheat,2033
24-06-13,JAIPUR,Wheat,1600
24-06-13,JODHPUR,Wheat,1480
24-06-13,KOTA,Wheat,NA
24-06-13,PATNA,Wheat,1800
24-06-13,BHAGALPUR,Wheat,1400
24-06-13,RANCHI,Wheat,NA
24-06-13,BHUBANESHWAR,Wheat,NA
24-06-13,CUTTACK,Wheat,NA
24-06-13,SAMBALPUR,Wheat,NA
24-06-13,ROURKELA,Wheat,1800
24-06-13,KOLKATA,Wheat,NA
24-06-13,SILIGURI,Wheat,1600
24-06-13,PORT BLAIR,Wheat,2600
24-06-13,ITANAGAR,Wheat,NA
24-06-13,GUWAHATI,Wheat,NA
24-06-13,SHILLONG,Wheat,NA
24-06-13,AIZWAL,Wheat,NA
24-06-13,DIMAPUR,Wheat,1420
24-06-13,AGARTALA,Wheat,NA
24-06-13,VIJAYWADA,Wheat,2400
24-06-13,VISAKHAPATNAM,Wheat,2217
24-06-13,BENGALURU,Wheat,2000
24-06-13,DHARWAD,Wheat,2750
24-06-13,T.PURAM,Wheat,2300
24-06-13,ERNAKULAM,Wheat,2300
24-06-13,KOZHIKODE,Wheat,2700
24-06-13,PUDUCHERRY,Wheat,2500
24-06-13,CHENNAI,Wheat,2500
24-06-13,DINDIGUL,Wheat,2500
24-06-13,THIRUCHIRAPALLI,Wheat,2500
24-06-13,HYDERABAD,Wheat,2600
25-06-13,CHANDIGARH,Wheat,2100
25-06-13,DELHI,Wheat,1600
25-06-13,HISAR,Wheat,1350
25-06-13,KARNAL,Wheat,1650
25-06-13,SHIMLA,Wheat,NA
25-06-13,MANDI,Wheat,NA
25-06-13,SRINAGAR,Wheat,NA
25-06-13,JAMMU,Wheat,NA
25-06-13,AMRITSAR,Wheat,1400
25-06-13,LUDHIANA,Wheat,1300
25-06-13,BATHINDA,Wheat,1500
25-06-13,LUCKNOW,Wheat,1500
25-06-13,KANPUR,Wheat,1470
25-06-13,VARANASI,Wheat,1400
25-06-13,AGRA,Wheat,1410
25-06-13,DEHRADUN,Wheat,1510
25-06-13,RAIPUR,Wheat,2200
25-06-13,PANAJI,Wheat,NA
25-06-13,AHMEDABAD,Wheat,1650
25-06-13,RAJKOT,Wheat,1700
25-06-13,BHOPAL,Wheat,1500
25-06-13,INDORE,Wheat,NA
25-06-13,GWALIOR,Wheat,1450
25-06-13,JABALPUR,Wheat,NA
25-06-13,MUMBAI,Wheat,2300
25-06-13,NAGPUR,Wheat,2033
25-06-13,JAIPUR,Wheat,1600
25-06-13,JODHPUR,Wheat,1480
25-06-13,KOTA,Wheat,NA
25-06-13,PATNA,Wheat,NA
25-06-13,BHAGALPUR,Wheat,NA
25-06-13,RANCHI,Wheat,NA
25-06-13,BHUBANESHWAR,Wheat,NA
25-06-13,CUTTACK,Wheat,NA
25-06-13,SAMBALPUR,Wheat,NA
25-06-13,ROURKELA,Wheat,1800
25-06-13,KOLKATA,Wheat,NA
25-06-13,SILIGURI,Wheat,1600
25-06-13,PORT BLAIR,Wheat,2600
25-06-13,ITANAGAR,Wheat,NA
25-06-13,GUWAHATI,Wheat,NA
25-06-13,SHILLONG,Wheat,NA
25-06-13,AIZWAL,Wheat,NA
25-06-13,DIMAPUR,Wheat,1420
25-06-13,AGARTALA,Wheat,NA
25-06-13,VIJAYWADA,Wheat,2400
25-06-13,VISAKHAPATNAM,Wheat,2217
25-06-13,BENGALURU,Wheat,2000
25-06-13,DHARWAD,Wheat,2750
25-06-13,T.PURAM,Wheat,2300
25-06-13,ERNAKULAM,Wheat,2300
25-06-13,KOZHIKODE,Wheat,2700
25-06-13,PUDUCHERRY,Wheat,2500
25-06-13,CHENNAI,Wheat,2500
25-06-13,DINDIGUL,Wheat,2500
25-06-13,THIRUCHIRAPALLI,Wheat,2500
25-06-13,HYDERABAD,Wheat,2600
26-06-13,CHANDIGARH,Wheat,2100
26-06-13,DELHI,Wheat,1600
26-06-13,HISAR,Wheat,1350
26-06-13,KARNAL,Wheat,1650
26-06-13,SHIMLA,Wheat,NA
26-06-13,MANDI,Wheat,NA
26-06-13,SRINAGAR,Wheat,NA
26-06-13,JAMMU,Wheat,1650
26-06-13,AMRITSAR,Wheat,NA
26-06-13,LUDHIANA,Wheat,NA
26-06-13,BATHINDA,Wheat,1500
26-06-13,LUCKNOW,Wheat,1490
26-06-13,KANPUR,Wheat,1470
26-06-13,VARANASI,Wheat,1400
26-06-13,AGRA,Wheat,1410
26-06-13,DEHRADUN,Wheat,1520
26-06-13,RAIPUR,Wheat,2200
26-06-13,PANAJI,Wheat,NA
26-06-13,AHMEDABAD,Wheat,1650
26-06-13,RAJKOT,Wheat,1700
26-06-13,BHOPAL,Wheat,1500
26-06-13,INDORE,Wheat,NA
26-06-13,GWALIOR,Wheat,1450
26-06-13,JABALPUR,Wheat,NA
26-06-13,MUMBAI,Wheat,2300
26-06-13,NAGPUR,Wheat,2033
26-06-13,JAIPUR,Wheat,1600
26-06-13,JODHPUR,Wheat,1480
26-06-13,KOTA,Wheat,1500
26-06-13,PATNA,Wheat,NA
26-06-13,BHAGALPUR,Wheat,NA
26-06-13,RANCHI,Wheat,NA
26-06-13,BHUBANESHWAR,Wheat,NA
26-06-13,CUTTACK,Wheat,NA
26-06-13,SAMBALPUR,Wheat,NA
26-06-13,ROURKELA,Wheat,1800
26-06-13,KOLKATA,Wheat,NA
26-06-13,SILIGURI,Wheat,1600
26-06-13,PORT BLAIR,Wheat,NA
26-06-13,ITANAGAR,Wheat,NA
26-06-13,GUWAHATI,Wheat,NA
26-06-13,SHILLONG,Wheat,NA
26-06-13,AIZWAL,Wheat,NA
26-06-13,DIMAPUR,Wheat,1420
26-06-13,AGARTALA,Wheat,NA
26-06-13,VIJAYWADA,Wheat,2400
26-06-13,VISAKHAPATNAM,Wheat,2217
26-06-13,BENGALURU,Wheat,2000
26-06-13,DHARWAD,Wheat,2750
26-06-13,T.PURAM,Wheat,2300
26-06-13,ERNAKULAM,Wheat,2300
26-06-13,KOZHIKODE,Wheat,2700
26-06-13,PUDUCHERRY,Wheat,2500
26-06-13,CHENNAI,Wheat,2500
26-06-13,DINDIGUL,Wheat,2500
26-06-13,THIRUCHIRAPALLI,Wheat,2500
26-06-13,HYDERABAD,Wheat,2600
27-06-13,CHANDIGARH,Wheat,2100
27-06-13,DELHI,Wheat,1600
27-06-13,HISAR,Wheat,1350
27-06-13,KARNAL,Wheat,1660
27-06-13,SHIMLA,Wheat,NA
27-06-13,MANDI,Wheat,NA
27-06-13,SRINAGAR,Wheat,NA
27-06-13,JAMMU,Wheat,1650
27-06-13,AMRITSAR,Wheat,1400
27-06-13,LUDHIANA,Wheat,1300
27-06-13,BATHINDA,Wheat,NA
27-06-13,LUCKNOW,Wheat,1490
27-06-13,KANPUR,Wheat,1460
27-06-13,VARANASI,Wheat,1400
27-06-13,AGRA,Wheat,1410
27-06-13,DEHRADUN,Wheat,1520
27-06-13,RAIPUR,Wheat,2200
27-06-13,PANAJI,Wheat,NA
27-06-13,AHMEDABAD,Wheat,1650
27-06-13,RAJKOT,Wheat,1700
27-06-13,BHOPAL,Wheat,1500
27-06-13,INDORE,Wheat,1600
27-06-13,GWALIOR,Wheat,1450
27-06-13,JABALPUR,Wheat,NA
27-06-13,MUMBAI,Wheat,2300
27-06-13,NAGPUR,Wheat,2033
27-06-13,JAIPUR,Wheat,1600
27-06-13,JODHPUR,Wheat,1480
27-06-13,KOTA,Wheat,1500
27-06-13,PATNA,Wheat,1800
27-06-13,BHAGALPUR,Wheat,1400
27-06-13,RANCHI,Wheat,NA
27-06-13,BHUBANESHWAR,Wheat,NA
27-06-13,CUTTACK,Wheat,NA
27-06-13,SAMBALPUR,Wheat,NA
27-06-13,ROURKELA,Wheat,1800
27-06-13,KOLKATA,Wheat,NA
27-06-13,SILIGURI,Wheat,1600
27-06-13,PORT BLAIR,Wheat,NA
27-06-13,ITANAGAR,Wheat,NA
27-06-13,GUWAHATI,Wheat,NA
27-06-13,SHILLONG,Wheat,NA
27-06-13,AIZWAL,Wheat,NA
27-06-13,DIMAPUR,Wheat,NA
27-06-13,AGARTALA,Wheat,NA
27-06-13,VIJAYWADA,Wheat,2400
27-06-13,VISAKHAPATNAM,Wheat,2217
27-06-13,BENGALURU,Wheat,2000
27-06-13,DHARWAD,Wheat,2750
27-06-13,T.PURAM,Wheat,2300
27-06-13,ERNAKULAM,Wheat,2300
27-06-13,KOZHIKODE,Wheat,2900
27-06-13,PUDUCHERRY,Wheat,2500
27-06-13,CHENNAI,Wheat,2500
27-06-13,DINDIGUL,Wheat,2500
27-06-13,THIRUCHIRAPALLI,Wheat,2500
27-06-13,HYDERABAD,Wheat,2600
28-06-13,CHANDIGARH,Wheat,2100
28-06-13,DELHI,Wheat,1610
28-06-13,HISAR,Wheat,1350
28-06-13,KARNAL,Wheat,1670
28-06-13,SHIMLA,Wheat,NA
28-06-13,MANDI,Wheat,NA
28-06-13,SRINAGAR,Wheat,NA
28-06-13,JAMMU,Wheat,1650
28-06-13,AMRITSAR,Wheat,1400
28-06-13,LUDHIANA,Wheat,NA
28-06-13,BATHINDA,Wheat,1500
28-06-13,LUCKNOW,Wheat,1490
28-06-13,KANPUR,Wheat,1460
28-06-13,VARANASI,Wheat,1400
28-06-13,AGRA,Wheat,1410
28-06-13,DEHRADUN,Wheat,1520
28-06-13,RAIPUR,Wheat,2200
28-06-13,PANAJI,Wheat,NA
28-06-13,AHMEDABAD,Wheat,1650
28-06-13,RAJKOT,Wheat,1700
28-06-13,BHOPAL,Wheat,1500
28-06-13,INDORE,Wheat,1600
28-06-13,GWALIOR,Wheat,1450
28-06-13,JABALPUR,Wheat,NA
28-06-13,MUMBAI,Wheat,2300
28-06-13,NAGPUR,Wheat,2033
28-06-13,JAIPUR,Wheat,1600
28-06-13,JODHPUR,Wheat,NA
28-06-13,KOTA,Wheat,1500
28-06-13,PATNA,Wheat,1800
28-06-13,BHAGALPUR,Wheat,1400
28-06-13,RANCHI,Wheat,NA
28-06-13,BHUBANESHWAR,Wheat,NA
28-06-13,CUTTACK,Wheat,NA
28-06-13,SAMBALPUR,Wheat,NA
28-06-13,ROURKELA,Wheat,1800
28-06-13,KOLKATA,Wheat,NA
28-06-13,SILIGURI,Wheat,1600
28-06-13,PORT BLAIR,Wheat,NA
28-06-13,ITANAGAR,Wheat,NA
28-06-13,GUWAHATI,Wheat,NA
28-06-13,SHILLONG,Wheat,NA
28-06-13,AIZWAL,Wheat,NA
28-06-13,DIMAPUR,Wheat,1420
28-06-13,AGARTALA,Wheat,NA
28-06-13,VIJAYWADA,Wheat,2400
28-06-13,VISAKHAPATNAM,Wheat,2217
28-06-13,BENGALURU,Wheat,2000
28-06-13,DHARWAD,Wheat,2750
28-06-13,T.PURAM,Wheat,2300
28-06-13,ERNAKULAM,Wheat,2300
28-06-13,KOZHIKODE,Wheat,2900
28-06-13,PUDUCHERRY,Wheat,2500
28-06-13,CHENNAI,Wheat,2500
28-06-13,DINDIGUL,Wheat,2500
28-06-13,THIRUCHIRAPALLI,Wheat,2500
28-06-13,HYDERABAD,Wheat,2600
01-07-13,CHANDIGARH,Wheat,2100
01-07-13,DELHI,Wheat,1610
01-07-13,HISAR,Wheat,1350
01-07-13,KARNAL,Wheat,1600
01-07-13,SHIMLA,Wheat,NA
01-07-13,MANDI,Wheat,NA
01-07-13,SRINAGAR,Wheat,NA
01-07-13,JAMMU,Wheat,1650
01-07-13,AMRITSAR,Wheat,1400
01-07-13,LUDHIANA,Wheat,1300
01-07-13,BATHINDA,Wheat,NA
01-07-13,LUCKNOW,Wheat,1490
01-07-13,KANPUR,Wheat,1460
01-07-13,VARANASI,Wheat,1400
01-07-13,AGRA,Wheat,1410
01-07-13,DEHRADUN,Wheat,1520
01-07-13,RAIPUR,Wheat,2200
01-07-13,PANAJI,Wheat,NA
01-07-13,AHMEDABAD,Wheat,1650
01-07-13,RAJKOT,Wheat,1700
01-07-13,BHOPAL,Wheat,1500
01-07-13,INDORE,Wheat,1600
01-07-13,GWALIOR,Wheat,NA
01-07-13,JABALPUR,Wheat,1300
01-07-13,MUMBAI,Wheat,2300
01-07-13,NAGPUR,Wheat,2033
01-07-13,JAIPUR,Wheat,1600
01-07-13,JODHPUR,Wheat,1480
01-07-13,KOTA,Wheat,1500
01-07-13,PATNA,Wheat,1800
01-07-13,BHAGALPUR,Wheat,1300
01-07-13,RANCHI,Wheat,NA
01-07-13,BHUBANESHWAR,Wheat,NA
01-07-13,CUTTACK,Wheat,NA
01-07-13,SAMBALPUR,Wheat,NA
01-07-13,ROURKELA,Wheat,1800
01-07-13,KOLKATA,Wheat,NA
01-07-13,SILIGURI,Wheat,1600
01-07-13,PORT BLAIR,Wheat,NA
01-07-13,ITANAGAR,Wheat,NA
01-07-13,GUWAHATI,Wheat,NA
01-07-13,SHILLONG,Wheat,NA
01-07-13,AIZWAL,Wheat,NA
01-07-13,DIMAPUR,Wheat,NA
01-07-13,AGARTALA,Wheat,NA
01-07-13,VIJAYWADA,Wheat,2400
01-07-13,VISAKHAPATNAM,Wheat,2217
01-07-13,BENGALURU,Wheat,2000
01-07-13,DHARWAD,Wheat,2750
01-07-13,T.PURAM,Wheat,2300
01-07-13,ERNAKULAM,Wheat,2100
01-07-13,KOZHIKODE,Wheat,2600
01-07-13,PUDUCHERRY,Wheat,2500
01-07-13,CHENNAI,Wheat,2400
01-07-13,DINDIGUL,Wheat,2500
01-07-13,THIRUCHIRAPALLI,Wheat,2500
01-07-13,HYDERABAD,Wheat,2600
02-07-13,CHANDIGARH,Wheat,2100
02-07-13,DELHI,Wheat,1610
02-07-13,HISAR,Wheat,1350
02-07-13,KARNAL,Wheat,1670
02-07-13,SHIMLA,Wheat,NA
02-07-13,MANDI,Wheat,NA
02-07-13,SRINAGAR,Wheat,NA
02-07-13,JAMMU,Wheat,1650
02-07-13,AMRITSAR,Wheat,1400
02-07-13,LUDHIANA,Wheat,1300
02-07-13,BATHINDA,Wheat,1500
02-07-13,LUCKNOW,Wheat,1490
02-07-13,KANPUR,Wheat,1460
02-07-13,VARANASI,Wheat,1400
02-07-13,AGRA,Wheat,1400
02-07-13,DEHRADUN,Wheat,1520
02-07-13,RAIPUR,Wheat,2000
02-07-13,PANAJI,Wheat,NA
02-07-13,AHMEDABAD,Wheat,1650
02-07-13,RAJKOT,Wheat,1700
02-07-13,BHOPAL,Wheat,1500
02-07-13,INDORE,Wheat,1600
02-07-13,GWALIOR,Wheat,1500
02-07-13,JABALPUR,Wheat,1300
02-07-13,MUMBAI,Wheat,2300
02-07-13,NAGPUR,Wheat,2033
02-07-13,JAIPUR,Wheat,1600
02-07-13,JODHPUR,Wheat,1480
02-07-13,KOTA,Wheat,1500
02-07-13,PATNA,Wheat,1800
02-07-13,BHAGALPUR,Wheat,1300
02-07-13,RANCHI,Wheat,NA
02-07-13,BHUBANESHWAR,Wheat,NA
02-07-13,CUTTACK,Wheat,NA
02-07-13,SAMBALPUR,Wheat,NA
02-07-13,ROURKELA,Wheat,1800
02-07-13,KOLKATA,Wheat,NA
02-07-13,SILIGURI,Wheat,1600
02-07-13,PORT BLAIR,Wheat,NA
02-07-13,ITANAGAR,Wheat,NA
02-07-13,GUWAHATI,Wheat,NA
02-07-13,SHILLONG,Wheat,NA
02-07-13,AIZWAL,Wheat,NA
02-07-13,DIMAPUR,Wheat,1420
02-07-13,AGARTALA,Wheat,NA
02-07-13,VIJAYWADA,Wheat,2400
02-07-13,VISAKHAPATNAM,Wheat,2217
02-07-13,BENGALURU,Wheat,NA
02-07-13,DHARWAD,Wheat,NA
02-07-13,T.PURAM,Wheat,2100
02-07-13,ERNAKULAM,Wheat,2100
02-07-13,KOZHIKODE,Wheat,2600
02-07-13,PUDUCHERRY,Wheat,2500
02-07-13,CHENNAI,Wheat,2400
02-07-13,DINDIGUL,Wheat,2500
02-07-13,THIRUCHIRAPALLI,Wheat,2500
02-07-13,HYDERABAD,Wheat,2600
03-07-13,CHANDIGARH,Wheat,2100
03-07-13,DELHI,Wheat,1600
03-07-13,HISAR,Wheat,1350
03-07-13,KARNAL,Wheat,1660
03-07-13,SHIMLA,Wheat,NA
03-07-13,MANDI,Wheat,NA
03-07-13,SRINAGAR,Wheat,NA
03-07-13,JAMMU,Wheat,1650
03-07-13,AMRITSAR,Wheat,1400
03-07-13,LUDHIANA,Wheat,NA
03-07-13,BATHINDA,Wheat,NA
03-07-13,LUCKNOW,Wheat,1490
03-07-13,KANPUR,Wheat,1460
03-07-13,VARANASI,Wheat,1400
03-07-13,AGRA,Wheat,1400
03-07-13,DEHRADUN,Wheat,1510
03-07-13,RAIPUR,Wheat,2000
03-07-13,PANAJI,Wheat,NA
03-07-13,AHMEDABAD,Wheat,1650
03-07-13,RAJKOT,Wheat,1800
03-07-13,BHOPAL,Wheat,1500
03-07-13,INDORE,Wheat,1600
03-07-13,GWALIOR,Wheat,1500
03-07-13,JABALPUR,Wheat,1300
03-07-13,MUMBAI,Wheat,2300
03-07-13,NAGPUR,Wheat,2067
03-07-13,JAIPUR,Wheat,1600
03-07-13,JODHPUR,Wheat,1500
03-07-13,KOTA,Wheat,1500
03-07-13,PATNA,Wheat,1800
03-07-13,BHAGALPUR,Wheat,1300
03-07-13,RANCHI,Wheat,NA
03-07-13,BHUBANESHWAR,Wheat,NA
03-07-13,CUTTACK,Wheat,NA
03-07-13,SAMBALPUR,Wheat,NA
03-07-13,ROURKELA,Wheat,1800
03-07-13,KOLKATA,Wheat,NA
03-07-13,SILIGURI,Wheat,1600
03-07-13,PORT BLAIR,Wheat,NA
03-07-13,ITANAGAR,Wheat,NA
03-07-13,GUWAHATI,Wheat,NA
03-07-13,SHILLONG,Wheat,NA
03-07-13,AIZWAL,Wheat,NA
03-07-13,DIMAPUR,Wheat,1420
03-07-13,AGARTALA,Wheat,NA
03-07-13,VIJAYWADA,Wheat,2400
03-07-13,VISAKHAPATNAM,Wheat,2217
03-07-13,BENGALURU,Wheat,NA
03-07-13,DHARWAD,Wheat,NA
03-07-13,T.PURAM,Wheat,2100
03-07-13,ERNAKULAM,Wheat,2100
03-07-13,KOZHIKODE,Wheat,2600
03-07-13,PUDUCHERRY,Wheat,2600
03-07-13,CHENNAI,Wheat,2400
03-07-13,DINDIGUL,Wheat,2500
03-07-13,THIRUCHIRAPALLI,Wheat,2500
03-07-13,HYDERABAD,Wheat,2600
04-07-13,CHANDIGARH,Wheat,2100
04-07-13,DELHI,Wheat,1600
04-07-13,HISAR,Wheat,1350
04-07-13,KARNAL,Wheat,1650
04-07-13,SHIMLA,Wheat,NA
04-07-13,MANDI,Wheat,NA
04-07-13,SRINAGAR,Wheat,NA
04-07-13,JAMMU,Wheat,1680
04-07-13,AMRITSAR,Wheat,1400
04-07-13,LUDHIANA,Wheat,1300
04-07-13,BATHINDA,Wheat,NA
04-07-13,LUCKNOW,Wheat,1490
04-07-13,KANPUR,Wheat,1460
04-07-13,VARANASI,Wheat,1400
04-07-13,AGRA,Wheat,1400
